,layer1
2023-05-14,0.40802
2023-05-15,0.40455
2023-05-16,0.40068
2023-05-17,0.39119
2023-05-18,0.3831
2023-05-19,0.3718
2023-05-20,0.3563
2023-05-21,0.34257
2023-05-22,0.33958
2023-05-23,0.33607
2023-05-24,0.35613
2023-05-25,0.35232
2023-05-26,0.34449
2023-05-27,0.34924
2023-05-28,0.34438
2023-05-29,0.33823
2023-05-30,0.33099
2023-05-31,0.32223
2023-06-01,0.32065
2023-06-02,0.32272
2023-06-03,0.32498
2023-06-04,0.32318
2023-06-05,0.33295
2023-06-06,0.32105
2023-06-07,0.31902
2023-06-08,0.31722
2023-06-09,0.32413
2023-06-10,0.31657
2023-06-11,0.31064
2023-06-12,0.32074
2023-06-13,0.33189
2023-06-14,0.33245
2023-06-15,0.34795
2023-06-16,0.3315
2023-06-17,0.31904
2023-06-18,0.30474
2023-06-19,0.34541
2023-06-20,0.37961
2023-06-21,0.3627
2023-06-22,0.34192
2023-06-23,0.3345
2023-06-24,0.33251
2023-06-25,0.31504
2023-06-26,0.30477
2023-06-27,0.29385
2023-06-28,0.28637
2023-06-29,0.28231
2023-06-30,0.27812
2023-07-01,0.26495
2023-07-02,0.25566
2023-07-03,0.25097
2023-07-04,0.25474
2023-07-05,0.25125
2023-07-06,0.24513
2023-07-07,0.23877
2023-07-08,0.22921
2023-07-09,0.22134
2023-07-10,0.21202
2023-07-11,0.207
2023-07-12,0.20307
2023-07-13,0.19911
2023-07-14,0.19557
2023-07-15,0.19284
2023-07-16,0.18929
2023-07-17,0.18599
2023-07-18,0.18772
2023-07-19,0.20006
2023-07-20,0.20062
2023-07-21,0.19445
2023-07-22,0.19247
2023-07-23,0.18929
2023-07-24,0.19039
2023-07-25,0.19972
2023-07-26,0.19834
2023-07-27,0.20858
2023-07-28,0.2128
2023-07-29,0.2058
2023-07-30,0.19622
2023-07-31,0.19495
2023-08-01,0.20245
2023-08-02,0.23303
2023-08-03,0.30555
2023-08-04,0.33682
2023-08-05,0.30973
2023-08-06,0.29366
2023-08-07,0.28685
2023-08-08,0.28317
2023-08-09,0.28012
2023-08-10,0.2634
2023-08-11,0.25365
2023-08-12,0.24604
2023-08-13,0.24275
2023-08-14,0.23121
2023-08-15,0.2219
2023-08-16,0.21897
2023-08-17,0.21479
2023-08-18,0.22912
2023-08-19,0.22361
2023-08-20,0.22827
2023-08-21,0.23231
2023-08-22,0.24973
2023-08-23,0.26702
2023-08-24,0.26102
2023-08-25,0.25156
2023-08-26,0.24525
2023-08-27,0.25538
2023-08-28,0.25185
2023-08-29,0.24106
2023-08-30,0.22896
2023-08-31,0.22042
2023-09-01,0.21773
2023-09-02,0.23021
2023-09-03,0.23667
2023-09-04,0.31869
2023-09-05,0.34484
2023-09-06,0.32001
2023-09-07,0.30494
2023-09-08,0.28471
2023-09-09,0.26768
2023-09-10,0.26172
2023-09-11,0.26242
2023-09-12,0.25357
2023-09-13,0.24707
2023-09-14,0.25198
2023-09-15,0.24736
2023-09-16,0.24269
2023-09-17,0.23652
2023-09-18,0.22944
2023-09-19,0.23233
2023-09-20,0.24104
2023-09-21,0.26778
2023-09-22,0.3421
2023-09-23,0.34368
2023-09-24,0.3221
2023-09-25,0.30735
2023-09-26,0.29392
2023-09-27,0.28105
2023-09-28,0.26867
2023-09-29,0.26253
2023-09-30,0.25678
2023-10-01,0.26466
2023-10-02,0.29669
2023-10-03,0.35358
2023-10-04,0.34763
2023-10-05,0.33408
2023-10-06,0.31974
2023-10-07,0.30715
2023-10-08,0.29564
2023-10-09,0.28516
2023-10-10,0.2775
2023-10-11,0.28194
2023-10-12,0.30941
2023-10-13,0.32138
2023-10-14,0.31606
2023-10-15,0.30966
2023-10-16,0.30056
2023-10-17,0.29052
2023-10-18,0.27864
2023-10-19,0.26936
2023-10-20,0.26346
2023-10-21,0.25867
2023-10-22,0.25599
2023-10-23,0.25775
2023-10-24,0.25922
2023-10-25,0.25335
2023-10-26,0.28738
2023-10-27,0.29392
2023-10-28,0.28652
2023-10-29,0.28214
2023-10-30,0.27841
2023-10-31,0.27627
2023-11-01,0.27467
2023-11-02,0.27519
2023-11-03,0.2814
2023-11-04,0.28758
2023-11-05,0.2938
2023-11-06,0.29554
2023-11-07,0.3028
2023-11-08,0.31339
2023-11-09,0.30373
2023-11-10,0.29761
2023-11-11,0.29195
2023-11-12,0.28828
2023-11-13,0.29248
2023-11-14,0.29335
2023-11-15,0.29514
2023-11-16,0.31072
2023-11-17,0.32349
2023-11-18,0.31733
2023-11-19,0.32314
2023-11-20,0.32858
2023-11-21,0.32058
2023-11-22,0.31681
2023-11-23,0.31409
2023-11-24,0.31236
2023-11-25,0.30987
2023-11-26,0.3072
2023-11-27,0.3072
2023-11-28,0.3078
2023-11-29,0.30802
2023-11-30,0.30756
2023-12-01,0.30713
2023-12-02,0.30666
2023-12-03,0.30618
2023-12-04,0.31299
2023-12-05,0.32152
2023-12-06,0.31659
2023-12-07,0.3153
2023-12-08,0.31649
2023-12-09,0.31187
2023-12-10,0.30811
2023-12-11,0.30527
2023-12-12,0.30382
2023-12-13,0.30319
2023-12-14,0.30213
2023-12-15,0.30137
2023-12-16,0.29957
2023-12-17,0.29925
2023-12-18,0.29938
2023-12-19,0.29907
2023-12-20,0.29935
2023-12-21,0.30118
2023-12-22,0.30204
2023-12-23,0.30124
2023-12-24,0.2994
2023-12-25,0.29896
2023-12-26,0.29809
2023-12-27,0.29714
2023-12-28,0.29403
2023-12-29,0.29265
2023-12-30,0.29298
2023-12-31,0.29318
2024-01-01,0.2931
2024-01-02,0.29257
2024-01-03,0.29147
2024-01-04,0.29093
2024-01-05,0.29106
2024-01-06,0.29049
2024-01-07,0.28992
2024-01-08,0.28925
2024-01-09,0.28867
2024-01-10,0.28754
2024-01-11,0.28734
2024-01-12,0.28691
2024-01-13,0.28607
2024-01-14,0.286
2024-01-15,0.28614
2024-01-16,0.28565
2024-01-17,0.28478
2024-01-18,0.28543
2024-01-19,0.28566
2024-01-20,0.28531
2024-01-21,0.28484
2024-01-22,0.28673
2024-01-23,0.28704
2024-01-24,0.28597
2024-01-25,0.28643
2024-01-26,0.28567
2024-01-27,0.28563
2024-01-28,0.28423
2024-01-29,0.28622
2024-01-30,0.2851
2024-01-31,0.2851
2024-02-01,0.28779
2024-02-02,0.29221
2024-02-03,0.29415
2024-02-04,0.29153
2024-02-05,0.28874
2024-02-06,0.29695
2024-02-07,0.29965
2024-02-08,0.30295
2024-02-09,0.30053
2024-02-10,0.29781
2024-02-11,0.2958
2024-02-12,0.294
2024-02-13,0.2919
2024-02-14,0.29093
2024-02-15,0.29413
2024-02-16,0.29455
2024-02-17,0.2926
2024-02-18,0.28931
2024-02-19,0.28805
2024-02-20,0.28824
2024-02-21,0.29024
2024-02-22,0.29223
2024-02-23,0.29585
2024-02-24,0.29677
2024-02-25,0.29597
2024-02-26,0.29626
2024-02-27,0.29672
2024-02-28,0.29301
2024-02-29,0.29065
2024-03-01,0.29244
2024-03-02,0.29529
2024-03-03,0.29411
2024-03-04,0.291
2024-03-05,0.28973
2024-03-06,0.28813
2024-03-07,0.28855
2024-03-08,0.28616
2024-03-09,0.28479
2024-03-10,0.28361
2024-03-11,0.28455
2024-03-12,0.28861
2024-03-13,0.29002
2024-03-14,0.28835
2024-03-15,0.29002
2024-03-16,0.28997
2024-03-17,0.29015
2024-03-18,0.28935
2024-03-19,0.2871
2024-03-20,0.30433
2024-03-21,0.31897
2024-03-22,0.32713
2024-03-23,0.34275
2024-03-24,0.35124
2024-03-25,0.33691
2024-03-26,0.33079
2024-03-27,0.32667
2024-03-28,0.32354
2024-03-29,0.32526
2024-03-30,0.32277
2024-03-31,0.32438
2024-04-01,0.32713
2024-04-02,0.32368
2024-04-03,0.32512
2024-04-04,0.36249
2024-04-05,0.36971
2024-04-06,0.37164
2024-04-07,0.35811
2024-04-08,0.35358
2024-04-09,0.34965
2024-04-10,0.3466
2024-04-11,0.34936
2024-04-12,0.37463
2024-04-13,0.38987
2024-04-14,0.39496
2024-04-15,0.39289
2024-04-16,0.40193
2024-04-17,0.39495
2024-04-18,0.38177
2024-04-19,0.37049
2024-04-20,0.36456
2024-04-21,0.381
2024-04-22,0.38481
2024-04-23,0.38491
2024-04-24,0.38624
2024-04-25,0.38692
2024-04-26,0.3947
2024-04-27,0.40306
2024-04-28,0.40748
2024-04-29,0.39921
2024-04-30,0.39077
2024-05-01,0.37253
2024-05-02,0.36416
2024-05-03,0.35968
2024-05-04,0.36866
2024-05-05,0.38012
2024-05-06,0.38598
2024-05-07,0.37839
2024-05-08,0.37291
2024-05-09,0.37373
2024-05-10,0.38656
2024-05-11,0.38723
2024-05-12,0.38552
2024-05-13,0.38137
2024-05-14,0.37968
2024-05-15,0.37448
2024-05-16,0.36859
2024-05-17,0.35914
2024-05-18,0.35031
2024-05-19,0.33786
2024-05-20,0.32852
2024-05-21,0.3263
2024-05-22,0.31746
2024-05-23,0.31406
2024-05-24,0.3186
2024-05-25,0.32274
2024-05-26,0.35305
2024-05-27,0.3353
2024-05-28,0.3167
2024-05-29,0.30907
2024-05-30,0.31797
2024-05-31,0.30462
2024-06-01,0.29428
2024-06-02,0.28436
2024-06-03,0.28063
2024-06-04,0.30407
2024-06-05,0.28845
2024-06-06,0.27603
2024-06-07,0.26662
2024-06-08,0.26313
2024-06-09,0.25847
2024-06-10,0.26164
2024-06-11,0.25242
2024-06-12,0.24351
2024-06-13,0.23684
2024-06-14,0.23102
2024-06-15,0.23862
2024-06-16,0.23009
2024-06-17,0.22333
2024-06-18,0.22377
2024-06-19,0.22593
2024-06-20,0.22119
2024-06-21,0.2163
2024-06-22,0.21953
2024-06-23,0.20926
2024-06-24,0.19898
2024-06-25,0.19531
2024-06-26,0.19515
2024-06-27,0.2028
2024-06-28,0.20093
2024-06-29,0.19761
2024-06-30,0.19333
2024-07-01,0.19086
2024-07-02,0.19172
2024-07-03,0.18825
2024-07-04,0.1821
2024-07-05,0.17871
2024-07-06,0.17474
2024-07-07,0.17325
2024-07-08,0.17284
2024-07-09,0.17315
2024-07-10,0.1722
2024-07-11,0.16865
2024-07-12,0.16909
2024-07-13,0.17146
2024-07-14,0.17206
2024-07-15,0.17294
2024-07-16,0.17932
2024-07-17,0.179
2024-07-18,0.17177
2024-07-19,0.17432
2024-07-20,0.18823
2024-07-21,0.18626
2024-07-22,0.18478
2024-07-23,0.18162
2024-07-24,0.17916
2024-07-25,0.18169
2024-07-26,0.1998
2024-07-27,0.20211
2024-07-28,0.20854
2024-07-29,0.20071
2024-07-30,0.19213
2024-07-31,0.18609
2024-08-01,0.18151
2024-08-02,0.17505
2024-08-03,0.16901
2024-08-04,0.1697
2024-08-05,0.17126
2024-08-06,0.17947
2024-08-07,0.18357
2024-08-08,0.17718
2024-08-09,0.17496
2024-08-10,0.18337
2024-08-11,0.18142
2024-08-12,0.20455
2024-08-13,0.24852
2024-08-14,0.2811
2024-08-15,0.25984
2024-08-16,0.23878
2024-08-17,0.2196
2024-08-18,0.226
2024-08-19,0.24317
2024-08-20,0.23578
2024-08-21,0.22119
2024-08-22,0.21258
2024-08-23,0.22676
2024-08-24,0.22239
2024-08-25,0.21568
2024-08-26,0.21628
2024-08-27,0.20791
2024-08-28,0.19721
2024-08-29,0.18849
2024-08-30,0.18512
2024-08-31,0.18233
2024-09-01,0.17587
2024-09-02,0.17415
2024-09-03,0.18007
2024-09-04,0.19545
2024-09-05,0.1926
2024-09-06,0.18384
2024-09-07,0.17866
2024-09-08,0.17641
2024-09-09,0.17769
2024-09-10,0.18307
2024-09-11,0.18383
2024-09-12,0.1941
2024-09-13,0.2008
2024-09-14,0.19659
2024-09-15,0.18903
2024-09-16,0.18891
2024-09-17,0.21406
2024-09-18,0.25548
2024-09-19,0.24489
2024-09-20,0.22992
2024-09-21,0.21846
2024-09-22,0.2099
2024-09-23,0.20137
2024-09-24,0.19555
2024-09-25,0.19014
2024-09-26,0.18012
2024-09-27,0.17334
2024-09-28,0.16984
2024-09-29,0.15998
2024-09-30,0.15948
2024-10-01,0.1595
2024-10-02,0.15333
2024-10-03,0.14624
2024-10-04,0.14756
2024-10-05,0.14429
2024-10-06,0.14446
2024-10-07,0.14166
2024-10-08,0.13943
2024-10-09,0.1424
2024-10-10,0.13783
2024-10-11,0.13488
2024-10-12,0.13383
2024-10-13,0.13298
2024-10-14,0.13014
2024-10-15,0.13096
2024-10-16,0.13044
2024-10-17,0.14905
2024-10-18,0.18704
2024-10-19,0.19801
2024-10-20,0.19778
2024-10-21,0.19515
2024-10-22,0.18967
2024-10-23,0.18469
2024-10-24,0.1902
2024-10-25,0.19442
2024-10-26,0.19261
2024-10-27,0.18518
2024-10-28,0.17875
2024-10-29,0.18347
2024-10-30,0.18688
2024-10-31,0.18707
2024-11-01,0.1875
2024-11-02,0.19004
2024-11-03,0.20104
2024-11-04,0.20094
2024-11-05,0.1994
2024-11-06,0.19895
2024-11-07,0.19711
2024-11-08,0.19658
2024-11-09,0.20284
2024-11-10,0.2122
2024-11-11,0.2272
2024-11-12,0.23722
2024-11-13,0.23386
2024-11-14,0.23135
2024-11-15,0.23276
2024-11-16,0.23133
2024-11-17,0.2286
2024-11-18,0.2252
2024-11-19,0.22443
2024-11-20,0.22189
2024-11-21,0.22126
2024-11-22,0.22525
2024-11-23,0.23411
2024-11-24,0.23611
2024-11-25,0.23463
2024-11-26,0.23232
2024-11-27,0.23557
2024-11-28,0.23306
2024-11-29,0.23192
2024-11-30,0.23145
2024-12-01,0.23075
2024-12-02,0.23162
2024-12-03,0.23786
2024-12-04,0.24466
2024-12-05,0.24559
2024-12-06,0.24401
2024-12-07,0.24331
2024-12-08,0.24294
2024-12-09,0.24383
2024-12-10,0.23948
2024-12-11,0.23824
2024-12-12,0.2378
2024-12-13,0.23797
2024-12-14,0.2361
2024-12-15,0.23687
2024-12-16,0.23617
2024-12-17,0.23605
2024-12-18,0.23409
2024-12-19,0.23386
2024-12-20,0.23438
2024-12-21,0.2362
2024-12-22,0.2378
2024-12-23,0.24072
2024-12-24,0.24275
2024-12-25,0.24228
2024-12-26,0.24431
2024-12-27,0.24366
2024-12-28,0.24583
2024-12-29,0.25225
2024-12-30,0.25316
2024-12-31,0.24997
